,Game,Date,Home,Opp,Rslt,IP,H,R,ER,UER,BB,SO,HR,HBP,ERA,BF,Pit,Str,IR,IS,SB,CS,AB,2B,3B,IBB,SH,SF,ROE,GDP,NumPlayers,Umpire,PitchersUsed,Team,Season
80,81,Jul 10,True,DET,"W,3-2",9.0,9,2,2,0,0,5,0,0,3.79,35,,,1.0,0.0,0,1,34,1,1,0,0,1,0,0,2,Terry Cooney,"P.Splittorff (3-58-W), D.Quisenberry (4-Sv)",KCR,1980
81,82,Jul 11,True,DET,"W,7-3",9.0,6,3,3,0,3,1,2,0,3.78,34,,,,,0,0,30,2,0,0,0,1,0,1,1,Bill Kunkel,D.Leonard (6-61-W),KCR,1980
82,83,Jul 12,False,BAL,"L,1-3",8.0,6,3,3,0,2,6,1,0,3.78,32,,,1.0,0.0,3,0,30,2,0,0,0,0,1,1,2,Steve Palermo,"R.Martin (6-53-L), D.Quisenberry (1)",KCR,1980
83,84,Jul 13,False,BAL,"W,5-1",9.0,7,1,1,0,2,2,0,0,3.74,34,,,,,0,0,31,1,0,0,0,1,0,2,1,Al Clark,L.Gura (9-69-W),KCR,1980
84,85,Jul 14,False,BAL,"W,8-4",9.0,10,4,4,0,2,5,2,0,3.75,37,,,2.0,0.0,0,0,34,0,0,0,1,0,0,2,3,Dave Phillips,"P.Splittorff (3-49-W), R.Eastwick (7), D.Quisenberry (1-Sv)",KCR,1980
85,86,Jul 15,False,BOS,"W,8-4",9.0,8,4,4,0,3,2,1,0,3.75,37,,,2.0,1.0,0,0,34,0,0,0,0,0,0,1,2,Bill Kunkel,"R.Gale (12-52-W), D.Quisenberry (0)",KCR,1980
86,87,Jul 16,False,BOS,"W,5-1",9.0,10,1,1,0,1,5,0,1,3.72,39,,,3.0,0.0,0,0,37,3,0,0,0,0,0,0,3,Ted Hendry,"D.Leonard (4-60-W), R.Eastwick (1-H), D.Quisenberry (0-Sv)",KCR,1980
87,88,Jul 17,False,BOS,"L,4-12",8.0,14,12,12,0,7,5,1,0,3.82,43,,,4.0,4.0,0,0,36,5,0,1,0,0,0,1,4,Richard Shulock,"R.Martin (4-32-L), M.Pattin (13), J.Twitty (11), R.Eastwick (0)",KCR,1980
88,89,Jul 18,False,NYY,"W,13-1",9.0,3,1,0,1,4,7,0,0,3.78,36,,,,,0,0,31,0,0,0,0,1,2,0,1,Dave Phillips,L.Gura (4-82-W),KCR,1980
89,90,Jul 19,False,NYY,"L,7-13",8.0,19,13,13,0,5,3,1,0,3.88,47,,,2.0,2.0,0,0,41,5,0,1,0,1,0,0,4,Larry McCoy,"P.Splittorff (4-25-L), R.Eastwick (1), J.Twitty (1), M.Pattin (1)",KCR,1980
90,91,Jul 20,False,NYY,"W,14-3",9.0,7,3,3,0,2,1,2,0,3.87,33,,,0.0,0.0,0,0,31,1,0,0,0,0,0,3,2,Steve Palermo,"R.Gale (4-48-W), D.Quisenberry (3-Sv)",KCR,1980
91,92,Jul 21,True,CHW,"W,2-1",9.0,6,1,1,0,1,5,0,0,3.84,35,,,2.0,0.0,1,0,33,0,0,0,1,0,1,0,2,Richard Shulock,"D.Leonard (4-68-W), D.Quisenberry (0-Sv)",KCR,1980
